text,label
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title974' IS NULL OR title LIKE '%title974%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = 'user44' AND password = 'pass44',0
SELECT * FROM sessions WHERE session_id = 'sess_79902' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass92',1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title983' IS NULL OR title LIKE '%title983%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT salt FROM users WHERE username = 'user37',0
SELECT user_id FROM sessions WHERE session_id = 'sess_88701' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 12 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass32',1
SELECT * FROM users WHERE username = 'user59' AND password = 'pass59',0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT salt FROM users WHERE username = 'user38',0
SELECT * FROM users WHERE username = 'user13' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = 'sess_5124' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 35 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_93005' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = 'sess_50735' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT salt FROM users WHERE username = 'user72',0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title560' IS NULL OR title LIKE '%title560%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 54,0
SELECT * FROM sessions WHERE session_id = 'sess_87099' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_76872' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = 'sess_36521' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 9 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
DELETE FROM posts WHERE id = 43,0
SELECT * FROM sessions WHERE session_id = 'sess_50400' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_37612' AND expire_date > NOW(),0
SELECT salt FROM users WHERE username = 'user91',0
"SELECT id FROM sessions WHERE session_id = 'sess_36509' UNION SELECT id, role FROM admins --",1
"SELECT id FROM sessions WHERE session_id = 'sess_59130' UNION SELECT id, role FROM admins --",1
DELETE FROM posts WHERE id = 60,0
SELECT * FROM posts WHERE id = 40,0
SELECT * FROM sessions WHERE session_id = 'sess_23556' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 62,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title366' IS NULL OR title LIKE '%title366%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT * FROM users WHERE username = 'user22' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = 'user61' AND password = 'pass61',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT user_id FROM sessions WHERE session_id = 'sess_97294' AND expire_date > NOW(),0
DELETE FROM posts WHERE id = 2,0
DELETE FROM posts WHERE id = 30,0
SELECT user_id FROM sessions WHERE session_id = 'sess_63708' AND expire_date > NOW(),0
SELECT salt FROM users WHERE username = 'user63',0
"SELECT * FROM users WHERE username = 'user7' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 38,0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = 'user37' AND password = 'pass37',0
SELECT * FROM users WHERE username = 'user75' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
DELETE FROM posts WHERE id = 38,0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass19',1
SELECT salt FROM users WHERE username = 'user49',0
SELECT * FROM posts WHERE id = 7,0
SELECT * FROM posts WHERE id = 3,0
DELETE FROM posts WHERE id = 9,0
SELECT user_id FROM sessions WHERE session_id = 'sess_62176' AND expire_date > NOW(),0
SELECT * FROM users WHERE username = 'user78' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT id FROM sessions WHERE session_id = 'sess_75753' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 14 OR '1'='1' --,1
SELECT salt FROM users WHERE username = 'user28',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 27 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_34769' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = 'sess_12869' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT id FROM sessions WHERE session_id = 'sess_24574' UNION SELECT id, role FROM admins --",1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM users WHERE username = 'user98' AND password = 'pass98',0
SELECT * FROM users WHERE username = 'user25' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_90174' AND expire_date > NOW(),0
SELECT user_id FROM sessions WHERE session_id = 'sess_78856' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 96 OR '1'='1' --,1
SELECT * FROM users WHERE username = 'user33' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user65' UNION SELECT username, password FROM admins --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_15534' AND expire_date > NOW(),0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
"SELECT * FROM users WHERE username = 'user76' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass4',1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT salt FROM users WHERE username = 'user87',0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM posts WHERE id = 35,0
SELECT * FROM users WHERE username = 'user83' AND password = 'pass83',0
"SELECT id FROM sessions WHERE session_id = 'sess_3489' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 72 OR '1'='1' --,1
SELECT * FROM posts WHERE id = 76,0
SELECT user_id FROM sessions WHERE session_id = 'sess_24772' AND expire_date > NOW(),0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title405' IS NULL OR title LIKE '%title405%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT salt FROM users WHERE username = 'user44',0
SELECT * FROM users WHERE username = 'user17' AND password = 'pass17',0
"SELECT * FROM users WHERE username = 'user86' UNION SELECT username, password FROM admins --",1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title339' IS NULL OR title LIKE '%title339%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
DELETE FROM posts WHERE id = 66,0
SELECT * FROM posts WHERE id = 82,0
SELECT * FROM users WHERE username = 'user92' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass88',1
SELECT user_id FROM sessions WHERE session_id = 'sess_9863' AND expire_date > NOW(),0
"SELECT id FROM sessions WHERE session_id = 'sess_45879' UNION SELECT id, role FROM admins --",1
"SELECT * FROM users WHERE username = 'user97' UNION SELECT username, password FROM admins --",1
SELECT * FROM users WHERE username = 'user21' AND password = 'pass21',0
SELECT salt FROM users WHERE username = 'user82',0
DELETE FROM posts WHERE id = 55,0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM sessions WHERE session_id = 'sess_32116' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT id FROM sessions WHERE session_id = 'sess_10824' UNION SELECT id, role FROM admins --",1
SELECT * FROM users WHERE username = 'user95' AND password = 'pass95',0
SELECT * FROM posts WHERE id = 32 OR '1'='1' --,1
SELECT * FROM posts WHERE id = 49 OR '1'='1' --,1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_62170' AND expire_date > NOW(),0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title598' IS NULL OR title LIKE '%title598%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT * FROM users WHERE username = 'user58' UNION SELECT username, password FROM admins --",1
DELETE FROM posts WHERE id = 100,0
SELECT * FROM posts WHERE id = 88,0
"SELECT * FROM users WHERE username = 'user63' UNION SELECT username, password FROM admins --",1
SELECT salt FROM users WHERE username = 'user74',0
DELETE FROM posts WHERE id = 57,0
SELECT * FROM sessions WHERE session_id = 'sess_17460' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 84 OR '1'='1' --,1
SELECT * FROM users WHERE username = 'user15' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 91 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT salt FROM users WHERE username = 'user63',0
SELECT salt FROM users WHERE username = 'user12',0
DELETE FROM posts WHERE id = 8,0
"SELECT id FROM sessions WHERE session_id = 'sess_17403' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 94 OR '1'='1' --,1
"SELECT id FROM sessions WHERE session_id = 'sess_6589' UNION SELECT id, role FROM admins --",1
SELECT * FROM users WHERE username = 'user57' AND password = 'pass57',0
SELECT salt FROM users WHERE username = 'user86',0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass31',1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 46 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT salt FROM users WHERE username = 'user41',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT * FROM users WHERE username = 'user97' UNION SELECT username, password FROM admins --",1
SELECT salt FROM users WHERE username = 'user14',0
"SELECT * FROM users WHERE username = 'user60' UNION SELECT username, password FROM admins --",1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM posts WHERE id = 46 OR '1'='1' --,1
SELECT * FROM users WHERE username = 'user23' AND password = 'pass23',0
SELECT * FROM users WHERE username = 'user18' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT salt FROM users WHERE username = 'user30',0
SELECT user_id FROM sessions WHERE session_id = 'sess_94249' AND expire_date > NOW(),0
SELECT * FROM users WHERE username = 'user29' AND password = 'pass29',0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title557' IS NULL OR title LIKE '%title557%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = 'user68' AND password = 'pass68',0
SELECT user_id FROM sessions WHERE session_id = 'sess_45861' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 20 OR '1'='1' --,1
SELECT * FROM users WHERE username = 'user54' AND password = 'pass54',0
SELECT user_id FROM sessions WHERE session_id = 'sess_40615' AND expire_date > NOW(),0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = 'user8' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user25' UNION SELECT username, password FROM admins --",1
"SELECT id FROM sessions WHERE session_id = 'sess_71177' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 92 OR '1'='1' --,1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title100' IS NULL OR title LIKE '%title100%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass73',1
"SELECT id FROM sessions WHERE session_id = 'sess_13550' UNION SELECT id, role FROM admins --",1
SELECT salt FROM users WHERE username = 'user16',0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM sessions WHERE session_id = 'sess_60143' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT salt FROM users WHERE username = 'user56',0
"SELECT * FROM users WHERE username = 'user49' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 94,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title621' IS NULL OR title LIKE '%title621%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT user_id FROM sessions WHERE session_id = 'sess_85176' AND expire_date > NOW(),0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title628' IS NULL OR title LIKE '%title628%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM sessions WHERE session_id = 'sess_40738' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user83' AND password = 'pass83',0
SELECT * FROM users WHERE username = 'user54' AND password = 'pass54',0
SELECT * FROM posts WHERE id = 88,0
SELECT * FROM posts WHERE id = 33 OR '1'='1' --,1
SELECT * FROM posts WHERE id = 53,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title962' IS NULL OR title LIKE '%title962%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = 'user37' AND password = 'pass37',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 19 OR '1'='1' --,1
"SELECT * FROM users WHERE username = 'user88' UNION SELECT username, password FROM admins --",1
SELECT * FROM posts WHERE id = 68 OR '1'='1' --,1
SELECT * FROM posts WHERE id = 70 OR '1'='1' --,1
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
DELETE FROM posts WHERE id = 51,0
SELECT * FROM posts WHERE id = 94 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 76,0
SELECT * FROM posts WHERE id = 97 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_22739' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = 'sess_50860' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = 'sess_48373' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 35 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT user_id FROM sessions WHERE session_id = 'sess_22718' AND expire_date > NOW(),0
"SELECT id FROM sessions WHERE session_id = 'sess_3739' UNION SELECT id, role FROM admins --",1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass80',1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title884' IS NULL OR title LIKE '%title884%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
"SELECT id FROM sessions WHERE session_id = 'sess_59373' UNION SELECT id, role FROM admins --",1
SELECT user_id FROM sessions WHERE session_id = 'sess_90432' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 26,0
SELECT * FROM posts WHERE id = 33 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 37 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user86' UNION SELECT username, password FROM admins --",1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM posts WHERE id = 95 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user38' AND password = 'pass38',0
SELECT * FROM users WHERE username = 'user70' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass63',1
SELECT * FROM users WHERE username = 'user10' AND password = 'pass10',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM posts WHERE id = 30,0
SELECT * FROM posts WHERE id = 33 OR '1'='1' --,1
SELECT * FROM posts WHERE id = 91,0
DELETE FROM posts WHERE id = 19,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title838' IS NULL OR title LIKE '%title838%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 93 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title869' IS NULL OR title LIKE '%title869%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT user_id FROM sessions WHERE session_id = 'sess_49917' AND expire_date > NOW(),0
SELECT * FROM posts WHERE id = 97,0
"SELECT * FROM users WHERE username = 'user25' UNION SELECT username, password FROM admins --",1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title4' IS NULL OR title LIKE '%title4%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
DELETE FROM posts WHERE id = 78,0
SELECT salt FROM users WHERE username = 'user62',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT user_id FROM sessions WHERE session_id = 'sess_10529' AND expire_date > NOW(),0
SELECT * FROM sessions WHERE session_id = 'sess_40591' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT salt FROM users WHERE username = 'user86',0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass80',1
SELECT salt FROM users WHERE username = 'user18',0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT salt FROM users WHERE username = 'user20',0
"SELECT id FROM sessions WHERE session_id = 'sess_96509' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 64,0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT salt FROM users WHERE username = 'user55',0
"SELECT * FROM users WHERE username = 'user92' UNION SELECT username, password FROM admins --",1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title771' IS NULL OR title LIKE '%title771%')
         AND ('sports' IS NULL OR category_name = 'sports')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
DELETE FROM posts WHERE id = 55,0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass49',1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title33' IS NULL OR title LIKE '%title33%')
         AND ('None' IS NULL OR category_name = 'None')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass89',1
DELETE FROM posts WHERE id = 75,0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
SELECT * FROM users WHERE username = 'user25' AND password = 'pass25',0
SELECT salt FROM users WHERE username = 'user92',0
DELETE FROM posts WHERE id = 4,0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT salt FROM users WHERE username = 'user5',0
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass24',1
SELECT * FROM users WHERE username = '' OR '1'='1' -- AND password = 'pass30',1
SELECT * FROM users WHERE username = 'user81' AND password = 'pass81',0
SELECT * FROM posts WHERE id = 27,0
SELECT * FROM users WHERE username = 'user27' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
DELETE FROM posts WHERE id = 69,0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM users WHERE username = 'user45' AND password = 'pass45',0
SELECT * FROM users WHERE username = 'user73' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT id FROM sessions WHERE session_id = 'sess_46822' UNION SELECT id, role FROM admins --",1
SELECT * FROM posts WHERE id = 29 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM sessions WHERE session_id = 'sess_40128' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 37 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT salt FROM users WHERE username = 'user37',0
SELECT * FROM users WHERE username = 'user35' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user84' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM users WHERE username = 'user34' AND password = 'pass34',0
SELECT user_id FROM sessions WHERE session_id = 'sess_62420' AND expire_date > NOW(),0
SELECT * FROM users WHERE username = 'user20' AND (SELECT CASE WHEN (username='admin') THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM sessions WHERE session_id = 'sess_8919' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 35,0
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title908' IS NULL OR title LIKE '%title908%')
         AND ('tech' IS NULL OR category_name = 'tech')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 89 OR '1'='1' --,1
SELECT * FROM users WHERE username = 'user54' AND password = 'pass54',0
"SELECT title, content FROM posts UNION SELECT username, password FROM users --",1
SELECT * FROM posts WHERE id = 22,0
SELECT salt FROM users WHERE username = 'user75',0
SELECT * FROM sessions WHERE session_id = '' OR '1'='1' -- AND expire_date > NOW(),1
"SELECT title, content, creation_date, category_name, id
       FROM posts
       WHERE 1=1
         AND ('title731' IS NULL OR title LIKE '%title731%')
         AND ('news' IS NULL OR category_name = 'news')
         AND ('2023-01-01' IS NULL OR creation_date >= '2023-01-01')
         AND ('2023-12-31' IS NULL OR creation_date <= '2023-12-31')",0
SELECT * FROM posts WHERE id = 13 AND (SELECT CASE WHEN (1=1) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
SELECT * FROM posts WHERE id = 31,0
DELETE FROM posts WHERE id = 73,0
SELECT * FROM users WHERE username = 'user94' AND password = 'pass94',0
"SELECT * FROM users WHERE username = 'user10' UNION SELECT username, password FROM admins --",1
"SELECT * FROM users WHERE username = 'user54' UNION SELECT username, password FROM admins --",1
SELECT salt FROM users WHERE username = 'user56',0
SELECT * FROM users WHERE username = 'user9' AND password = 'pass9',0
SELECT * FROM sessions WHERE session_id = 'sess_42948' AND (SELECT CASE WHEN (expire_date > NOW()) THEN pg_sleep(5) ELSE pg_sleep(0) END),1
"SELECT * FROM users WHERE username = 'user87' UNION SELECT username, password FROM admins --",1
