text,label
"SELECT * FROM cell GROUP BY nearly HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT certainly FROM relationship JOIN bed ON off.strong = character.wait WHERE instead = 27;,0
"UPDATE bring SET bar = 'be', guy = 'cost' WHERE wear = 5;",0
SELECT population FROM cultural WHERE leg = 69 ORDER BY population;,0
"SELECT * FROM remain WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
SELECT * FROM church WHERE ' OR 1=1 -- ORDER BY *;,1
"SELECT group, six FROM citizen WHERE left = 81 ORDER BY group, six;",0
"UPDATE land SET single = ' AND SLEEP(5)--, thus = ' AND SLEEP(5)-- WHERE ' AND SLEEP(5)--;",1
SELECT * FROM wish WHERE ' OR 1=1 -- ORDER BY *;,1
"SELECT analysis, garden FROM to GROUP BY herself HAVING need = 9;",0
"UPDATE support SET because = '; DROP TABLE users; --, owner = '; DROP TABLE users; -- WHERE '; DROP TABLE users; --;",1
"INSERT INTO trouble (between) VALUES ('himself', 'professional', 'game');",0
DELETE FROM reveal WHERE ' OR 1=1 --;,1
DELETE FROM level WHERE ' AND SLEEP(5)--;,1
"UPDATE it SET bit = 'common', game = 'certainly' WHERE laugh = 19;",0
"SELECT COUNT(*) FROM region WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"UPDATE minute SET what = '; DROP TABLE users; --, bad = ' AND SLEEP(5)-- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"DELETE FROM choose WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT society, not, and FROM society JOIN Congress ON art.name = prepare.animal WHERE series = 22;",0
"SELECT career, his, white FROM before JOIN ahead ON face.before = road.discussion WHERE hour = 2;",0
SELECT COUNT(*) FROM analysis WHERE '; DROP TABLE users; --;,1
SELECT * FROM three GROUP BY stage HAVING ' AND SLEEP(5)--;,1
"SELECT difference, staff FROM voice GROUP BY most HAVING something = 41;",0
"SELECT million, technology FROM affect WHERE other = 12 ORDER BY million, technology;",0
"SELECT officer, material, themselves FROM month GROUP BY value HAVING worry = 95;",0
DELETE FROM college WHERE need = 12;,0
SELECT * FROM worker JOIN agreement ON ' AND SLEEP(5)-- WHERE '; DROP TABLE users; --;,1
"SELECT easy, man FROM model JOIN general ON especially.network = trial.source WHERE heart = 98;",0
SELECT * FROM live JOIN story ON ' AND SLEEP(5)-- WHERE ' AND SLEEP(5)--;,1
"UPDATE person SET where = 'have', pull = 'rather' WHERE common = 20;",0
"UPDATE reach SET indeed = ' OR 1=1 --, generation = ' AND SLEEP(5)--, send = ' OR 1=1 -- WHERE ' AND SLEEP(5)--;",1
SELECT * FROM find WHERE ' OR 1=1 -- ORDER BY *;,1
"SELECT author, carry, ball FROM student GROUP BY drug HAVING conference = 51;",0
SELECT * FROM treat WHERE '; DROP TABLE users; --;,1
SELECT COUNT(benefit) FROM open WHERE often = 32;,0
"UPDATE either SET consumer = '; EXEC xp_cmdshell('dir'); -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
DELETE FROM tell WHERE '; EXEC xp_cmdshell('dir'); --;,1
"INSERT INTO education (*) VALUES ('responsibility', 'including', 'activity');",1
"UPDATE by SET majority = 'everything', science = 'best' WHERE central = 15;",0
"SELECT COUNT(*) FROM shoulder WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM question WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT COUNT(*) FROM should WHERE ' AND SLEEP(5)--;,1
DELETE FROM pass WHERE down = 66;,0
SELECT * FROM pressure WHERE '; DROP TABLE users; -- ORDER BY *;,1
"SELECT piece, above FROM mean GROUP BY traditional HAVING across = 97;",0
SELECT * FROM knowledge GROUP BY again HAVING '; DROP TABLE users; --;,1
"INSERT INTO apply (research, wish) VALUES ('trouble', 'let', 'dinner');",0
SELECT COUNT(*) FROM their WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT suddenly FROM exactly WHERE a = 26 ORDER BY suddenly;,0
UPDATE though SET pass = 'bit' WHERE ball = 71;,0
INSERT INTO especially (season) VALUES ('fund');,0
DELETE FROM purpose WHERE ' AND SLEEP(5)--;,1
DELETE FROM foreign WHERE dream = 53;,0
SELECT COUNT(*) FROM that WHERE '; DROP TABLE users; --;,1
UPDATE central SET main = '; EXEC xp_cmdshell('dir'); -- WHERE ' OR 1=1 --;,1
"UPDATE site SET show = ' UNION SELECT NULL, username, password FROM admin -- WHERE '; DROP TABLE users; --;",1
"SELECT COUNT(image, doctor) FROM just WHERE result = 83;",0
SELECT COUNT(important) FROM against WHERE blood = 21;,0
SELECT COUNT(during) FROM trade WHERE card = 51;,0
"SELECT pick, loss FROM high WHERE thus = 66;",0
SELECT * FROM form GROUP BY evidence HAVING '; EXEC xp_cmdshell('dir'); --;,1
"UPDATE sort SET building = '; EXEC xp_cmdshell('dir'); --, without = ' AND SLEEP(5)-- WHERE ' OR 1=1 --;",1
"SELECT allow, eye, those FROM TV WHERE performance = 24 ORDER BY allow, eye, those;",0
INSERT INTO establish (tell) VALUES ('need');,0
SELECT total FROM defense WHERE attorney = 67;,0
DELETE FROM president WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT * FROM off WHERE ' OR 1=1 -- ORDER BY *;,1
SELECT * FROM technology WHERE ' OR 1=1 -- ORDER BY *;,1
"INSERT INTO suggest (world) VALUES ('friend', 'something', 'soldier');",0
SELECT * FROM share WHERE ' OR 1=1 -- ORDER BY *;,1
SELECT * FROM hot WHERE '; DROP TABLE users; --;,1
"INSERT INTO move (something, read, green) VALUES ('on', 'push');",0
"UPDATE apply SET gun = 'yet', consumer = 'animal' WHERE stage = 3;",0
"SELECT already, decision FROM such WHERE last = 45 ORDER BY already, decision;",0
"INSERT INTO my (*) VALUES ('network', 'national', 'on');",1
SELECT * FROM put WHERE EXISTS (SELECT 1 FROM put WHERE ' OR 1=1 --);,1
DELETE FROM religious WHERE ' OR 1=1 --;,1
SELECT * FROM direction WHERE ' OR 1=1 --;,1
"SELECT * FROM source WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
"SELECT COUNT(defense, summer, feel) FROM chair WHERE reflect = 71;",0
SELECT * FROM million WHERE '; EXEC xp_cmdshell('dir'); -- ORDER BY *;,1
"INSERT INTO recognize (*) VALUES ('somebody', 'most', 'answer');",1
"SELECT amount, especially FROM goal WHERE office = 10 ORDER BY amount, especially;",0
"SELECT what, maintain FROM bit WHERE star = 65;",0
SELECT radio FROM continue WHERE group = 8 ORDER BY radio;,0
DELETE FROM environment WHERE ' OR 1=1 --;,1
DELETE FROM office WHERE '; DROP TABLE users; --;,1
"SELECT employee, serve FROM hundred WHERE let = 4;",0
"SELECT member, claim, continue FROM interest GROUP BY add HAVING administration = 71;",0
"SELECT party, something FROM write WHERE travel = 57 ORDER BY party, something;",0
SELECT community FROM structure GROUP BY degree HAVING score = 51;,0
"SELECT marriage, word FROM brother WHERE EXISTS (SELECT 1 FROM brother WHERE finally = 20);",0
"INSERT INTO consider (*) VALUES ('kitchen', 'recently');",1
"INSERT INTO position (*) VALUES ('piece', 'former', 'animal');",1
INSERT INTO trial (yeah) VALUES ('medical');,0
DELETE FROM face WHERE series = 97;,0
DELETE FROM order WHERE ' AND SLEEP(5)--;,1
SELECT image FROM church WHERE short = 78 ORDER BY image;,0
INSERT INTO level (*) VALUES ('western');,1
"INSERT INTO church (*) VALUES ('head', 'off');",1
"SELECT thus, series FROM read GROUP BY position HAVING opportunity = 50;",0
"SELECT third, still FROM drug JOIN open ON great.store = ability.while WHERE over = 85;",0
"UPDATE human SET best = 'skill', sport = 'must' WHERE dream = 30;",0
SELECT * FROM training WHERE EXISTS (SELECT 1 FROM training WHERE '; EXEC xp_cmdshell('dir'); --);,1
DELETE FROM dream WHERE ' AND SLEEP(5)--;,1
SELECT simply FROM prepare WHERE EXISTS (SELECT 1 FROM prepare WHERE imagine = 1);,0
UPDATE despite SET while = 'language' WHERE raise = 4;,0
SELECT * FROM after WHERE ' OR 1=1 -- ORDER BY *;,1
"DELETE FROM have WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT COUNT(*) FROM season WHERE ' AND SLEEP(5)--;,1
"DELETE FROM line WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM while WHERE ' AND SLEEP(5)--;,1
DELETE FROM friend WHERE ' OR 1=1 --;,1
"UPDATE particularly SET effort = '; EXEC xp_cmdshell('dir'); --, note = '; EXEC xp_cmdshell('dir'); --, word = ' UNION SELECT NULL, username, password FROM admin -- WHERE ' OR 1=1 --;",1
"SELECT COUNT(manager, daughter, behind) FROM apply WHERE recently = 35;",0
DELETE FROM growth WHERE will = 43;,0
SELECT really FROM fine WHERE EXISTS (SELECT 1 FROM fine WHERE plan = 78);,0
DELETE FROM increase WHERE free = 53;,0
SELECT * FROM according JOIN military ON '; DROP TABLE users; -- WHERE ' AND SLEEP(5)--;,1
"UPDATE parent SET understand = 'teach', relate = 'young', author = 'recognize' WHERE born = 43;",0
INSERT INTO even (*) VALUES ('enjoy');,1
"UPDATE but SET about = 'gas', father = 'majority' WHERE if = 29;",0
SELECT * FROM win WHERE EXISTS (SELECT 1 FROM win WHERE '; EXEC xp_cmdshell('dir'); --);,1
UPDATE mind SET throughout = 'which' WHERE month = 96;,0
"SELECT sister, life, scientist FROM rate JOIN no ON sense.charge = once.begin WHERE oil = 79;",0
SELECT * FROM knowledge WHERE '; EXEC xp_cmdshell('dir'); -- ORDER BY *;,1
"SELECT * FROM certainly GROUP BY service HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT COUNT(research) FROM indicate WHERE run = 73;,0
"SELECT party, teacher, response FROM blood WHERE walk = 61;",0
SELECT COUNT(*) FROM sell WHERE ' AND SLEEP(5)--;,1
"SELECT contain, card, industry FROM debate JOIN thing ON rate.research = land.race WHERE on = 22;",0
"SELECT these, foot FROM while WHERE hard = 70 ORDER BY these, foot;",0
INSERT INTO listen (*) VALUES ('very');,1
SELECT * FROM add WHERE ' AND SLEEP(5)--;,1
"SELECT son, agree FROM stuff WHERE say = 74;",0
"INSERT INTO task (across) VALUES ('condition', 'make', 'official');",0
SELECT * FROM outside WHERE '; EXEC xp_cmdshell('dir'); -- ORDER BY *;,1
SELECT necessary FROM might WHERE piece = 54;,0
SELECT COUNT(*) FROM you WHERE ' OR 1=1 --;,1
SELECT * FROM action WHERE '; DROP TABLE users; -- ORDER BY *;,1
SELECT resource FROM here WHERE EXISTS (SELECT 1 FROM here WHERE future = 66);,0
SELECT sure FROM participant WHERE agreement = 61;,0
"SELECT report, common FROM just JOIN see ON level.business = seat.black WHERE general = 82;",0
"INSERT INTO same (*) VALUES ('change', 'leg');",1
"SELECT * FROM audience JOIN toward ON ' UNION SELECT NULL, username, password FROM admin -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM walk JOIN need ON '; DROP TABLE users; -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM live JOIN worry ON '; DROP TABLE users; -- WHERE ' OR 1=1 --;,1
SELECT COUNT(who) FROM ok WHERE special = 67;,0
SELECT * FROM military WHERE ' OR 1=1 -- ORDER BY *;,1
"SELECT personal, huge, TV FROM spring WHERE director = 21 ORDER BY personal, huge, TV;",0
"SELECT our, fund, father FROM discuss WHERE opportunity = 20;",0
"SELECT draw, stage FROM security GROUP BY after HAVING time = 90;",0
"INSERT INTO someone (*) VALUES ('they', 'read', 'move');",1
"UPDATE season SET other = '; EXEC xp_cmdshell('dir'); --, approach = ' OR 1=1 -- WHERE ' OR 1=1 --;",1
SELECT * FROM property JOIN certain ON ' AND SLEEP(5)-- WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT season, edge FROM word WHERE high = 42 ORDER BY season, edge;",0
"SELECT deep, forward, in FROM discover GROUP BY class HAVING threat = 100;",0
SELECT * FROM home GROUP BY people HAVING '; DROP TABLE users; --;,1
DELETE FROM capital WHERE ' OR 1=1 --;,1
SELECT * FROM project JOIN old ON ' OR 1=1 -- WHERE ' OR 1=1 --;,1
INSERT INTO bar (close) VALUES ('out');,0
"SELECT item, lead FROM across GROUP BY difference HAVING discover = 75;",0
"INSERT INTO tree (*) VALUES ('director', 'stop');",1
SELECT COUNT(*) FROM necessary WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT us, tend FROM onto JOIN defense ON heart.you = compare.century WHERE maintain = 30;",0
SELECT * FROM door JOIN I ON '; DROP TABLE users; -- WHERE ' OR 1=1 --;,1
"SELECT party, his, detail FROM another JOIN task ON open.remember = notice.accept WHERE outside = 93;",0
"SELECT phone, dark, history FROM yard WHERE EXISTS (SELECT 1 FROM yard WHERE near = 91);",0
"INSERT INTO good (clear, American) VALUES ('prepare', 'notice');",0
"UPDATE event SET school = ' OR 1=1 --, federal = ' OR 1=1 --, threat = ' OR 1=1 -- WHERE ' OR 1=1 --;",1
"SELECT loss, notice FROM letter JOIN each ON take.interesting = plant.mission WHERE law = 67;",0
SELECT * FROM campaign GROUP BY door HAVING '; DROP TABLE users; --;,1
SELECT * FROM and JOIN mind ON '; DROP TABLE users; -- WHERE ' AND SLEEP(5)--;,1
SELECT stand FROM fine WHERE another = 46;,0
"UPDATE animal SET rule = '; DROP TABLE users; --, research = ' AND SLEEP(5)--, first = '; DROP TABLE users; -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT there, maybe, green FROM instead WHERE fall = 48;",0
"SELECT day, bag FROM music WHERE EXISTS (SELECT 1 FROM music WHERE president = 94);",0
"SELECT term, team FROM college WHERE audience = 65;",0
"SELECT COUNT(technology, information, officer) FROM store WHERE majority = 59;",0
SELECT several FROM different WHERE bank = 17;,0
DELETE FROM what WHERE ' AND SLEEP(5)--;,1
"INSERT INTO have (*) VALUES ('meeting', 'civil', 'mission');",1
SELECT * FROM quite WHERE '; EXEC xp_cmdshell('dir'); -- ORDER BY *;,1
"SELECT * FROM seek WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM read JOIN century ON ' AND SLEEP(5)-- WHERE ' AND SLEEP(5)--;,1
SELECT * FROM soon GROUP BY in HAVING ' AND SLEEP(5)--;,1
SELECT us FROM politics WHERE middle = 58 ORDER BY us;,0
"INSERT INTO write (teacher, fact, grow) VALUES ('reveal');",0
DELETE FROM law WHERE nation = 78;,0
"SELECT COUNT(argue, value, little) FROM newspaper WHERE network = 23;",0
"UPDATE interview SET school = ' OR 1=1 --, player = '; DROP TABLE users; -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM present WHERE '; DROP TABLE users; --;,1
"INSERT INTO board (trial, career) VALUES ('then');",0
"SELECT choose, event FROM data GROUP BY loss HAVING baby = 1;",0
"SELECT help, nor, social FROM body WHERE agree = 84;",0
SELECT * FROM write GROUP BY around HAVING ' AND SLEEP(5)--;,1
SELECT reach FROM cultural GROUP BY pick HAVING at = 40;,0
"SELECT edge, lawyer, consumer FROM fight JOIN all ON two.deal = allow.no WHERE according = 35;",0
SELECT COUNT(*) FROM region WHERE ' AND SLEEP(5)--;,1
SELECT * FROM perhaps JOIN environmental ON ' OR 1=1 -- WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT color FROM poor WHERE fish = 56 ORDER BY color;,0
SELECT * FROM able WHERE ' OR 1=1 -- ORDER BY *;,1
DELETE FROM attack WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT * FROM community WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
DELETE FROM today WHERE ' OR 1=1 --;,1
SELECT * FROM performance WHERE EXISTS (SELECT 1 FROM performance WHERE ' AND SLEEP(5)--);,1
"SELECT force, out, tough FROM agreement WHERE ball = 97 ORDER BY force, out, tough;",0
DELETE FROM it WHERE which = 14;,0
SELECT COUNT(*) FROM beautiful WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT produce FROM feel WHERE describe = 3 ORDER BY produce;,0
DELETE FROM notice WHERE budget = 82;,0
"SELECT ago, upon, argue FROM method WHERE result = 10;",0
SELECT * FROM rule WHERE ' AND SLEEP(5)--;,1
"SELECT * FROM throughout WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
"INSERT INTO not (*) VALUES ('follow', 'husband');",1
SELECT * FROM because WHERE '; EXEC xp_cmdshell('dir'); -- ORDER BY *;,1
SELECT plan FROM continue JOIN reflect ON rise.car = general.rise WHERE anything = 47;,0
"SELECT arrive, speech, ground FROM effect WHERE live = 66;",0
"UPDATE range SET wait = 'section', picture = 'game' WHERE phone = 26;",0
"SELECT leader, produce, ready FROM player JOIN born ON anyone.grow = game.value WHERE movie = 5;",0
SELECT * FROM always JOIN talk ON '; EXEC xp_cmdshell('dir'); -- WHERE '; DROP TABLE users; --;,1
"INSERT INTO summer (*) VALUES ('least', 'also', 'white');",1
SELECT * FROM sell GROUP BY degree HAVING ' AND SLEEP(5)--;,1
INSERT INTO book (*) VALUES ('assume');,1
SELECT always FROM bit GROUP BY quite HAVING assume = 22;,0
SELECT hear FROM to WHERE process = 75 ORDER BY hear;,0
"SELECT * FROM television GROUP BY adult HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT * FROM when WHERE ' OR 1=1 --;,1
"SELECT nation, history, ground FROM available WHERE EXISTS (SELECT 1 FROM available WHERE natural = 92);",0
DELETE FROM someone WHERE '; DROP TABLE users; --;,1
SELECT * FROM arm GROUP BY chair HAVING ' OR 1=1 --;,1
"SELECT begin, bank FROM time GROUP BY attention HAVING relationship = 53;",0
SELECT COUNT(*) FROM wife WHERE '; EXEC xp_cmdshell('dir'); --;,1
"INSERT INTO large (system) VALUES ('I', 'blue');",0
"SELECT * FROM step WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT hour, their FROM force WHERE set = 87;",0
"SELECT * FROM take WHERE ' UNION SELECT NULL, username, password FROM admin -- ORDER BY *;",1
DELETE FROM cause WHERE '; DROP TABLE users; --;,1
"SELECT COUNT(vote, experience, agent) FROM same WHERE occur = 61;",0
"INSERT INTO attorney (*) VALUES ('ground', 'fly');",1
SELECT COUNT(base) FROM account WHERE drop = 86;,0
SELECT COUNT(*) FROM growth WHERE ' OR 1=1 --;,1
"SELECT service, wall, interview FROM art GROUP BY contain HAVING analysis = 91;",0
"UPDATE discover SET them = 'director', so = 'family', it = 'center' WHERE consumer = 1;",0
"SELECT woman, pull FROM specific WHERE detail = 81;",0
"SELECT view, behavior FROM Democrat JOIN eight ON sea.option = sea.inside WHERE again = 44;",0
INSERT INTO take (*) VALUES ('suggest');,1
"INSERT INTO side (*) VALUES ('organization', 'final', 'sell');",1
"SELECT cup, back, store FROM hot JOIN indeed ON today.fear = majority.forward WHERE politics = 84;",0
SELECT particularly FROM bad WHERE EXISTS (SELECT 1 FROM bad WHERE example = 8);,0
SELECT * FROM final WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT message, employee, career FROM politics WHERE need = 41 ORDER BY message, employee, career;",0
UPDATE raise SET after = 'to' WHERE family = 49;,0
"SELECT recognize, different FROM main WHERE pay = 56;",0
DELETE FROM consumer WHERE '; DROP TABLE users; --;,1
DELETE FROM store WHERE ' AND SLEEP(5)--;,1
"UPDATE anyone SET soon = '; DROP TABLE users; --, style = ' AND SLEEP(5)--, western = ' UNION SELECT NULL, username, password FROM admin -- WHERE ' AND SLEEP(5)--;",1
"UPDATE office SET let = ' AND SLEEP(5)--, development = ' UNION SELECT NULL, username, password FROM admin --, media = ' UNION SELECT NULL, username, password FROM admin -- WHERE '; EXEC xp_cmdshell('dir'); --;",1
DELETE FROM financial WHERE exist = 12;,0
"DELETE FROM friend WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"INSERT INTO standard (suggest, central) VALUES ('glass', 'artist');",0
"UPDATE share SET let = ' UNION SELECT NULL, username, password FROM admin --, night = ' UNION SELECT NULL, username, password FROM admin --, a = '; DROP TABLE users; -- WHERE '; EXEC xp_cmdshell('dir'); --;",1
SELECT pull FROM respond WHERE cause = 89;,0
INSERT INTO energy (*) VALUES ('pretty');,1
SELECT wish FROM consumer WHERE building = 28;,0
DELETE FROM amount WHERE reality = 66;,0
"SELECT over, those, mouth FROM look WHERE EXISTS (SELECT 1 FROM look WHERE same = 44);",0
"SELECT fund, most, consider FROM must WHERE successful = 1 ORDER BY fund, most, consider;",0
SELECT * FROM toward WHERE EXISTS (SELECT 1 FROM toward WHERE ' AND SLEEP(5)--);,1
SELECT * FROM describe JOIN raise ON ' OR 1=1 -- WHERE ' OR 1=1 --;,1
"SELECT drive, attack FROM section WHERE EXISTS (SELECT 1 FROM section WHERE return = 61);",0
"UPDATE without SET operation = 'president', simple = 'situation', partner = 'run' WHERE building = 28;",0
SELECT * FROM fish WHERE '; EXEC xp_cmdshell('dir'); --;,1
UPDATE audience SET town = 'together' WHERE sort = 56;,0
INSERT INTO specific (*) VALUES ('manager');,1
SELECT COUNT(*) FROM election WHERE ' AND SLEEP(5)--;,1
"SELECT COUNT(*) FROM shake WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM friend WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"INSERT INTO involve (improve, decide, magazine) VALUES ('increase', 'recently');",0
"UPDATE model SET some = 'present', early = 'former' WHERE number = 32;",0
"UPDATE night SET catch = '; EXEC xp_cmdshell('dir'); --, wrong = ' UNION SELECT NULL, username, password FROM admin -- WHERE ' AND SLEEP(5)--;",1
DELETE FROM card WHERE ' OR 1=1 --;,1
"SELECT ok, nature, cup FROM deep GROUP BY realize HAVING money = 45;",0
DELETE FROM involve WHERE '; EXEC xp_cmdshell('dir'); --;,1
DELETE FROM tend WHERE set = 45;,0
"SELECT party, up FROM benefit GROUP BY while HAVING room = 61;",0
"SELECT identify, party FROM show WHERE EXISTS (SELECT 1 FROM show WHERE have = 48);",0
DELETE FROM program WHERE indicate = 83;,0
SELECT * FROM strong GROUP BY try HAVING ' OR 1=1 --;,1
"SELECT rate, eye FROM kid JOIN campaign ON well.difference = card.thing WHERE son = 36;",0
"SELECT support, argue, nearly FROM great GROUP BY probably HAVING back = 61;",0
SELECT COUNT(*) FROM apply WHERE ' AND SLEEP(5)--;,1
"INSERT INTO interest (state, he, goal) VALUES ('attorney');",0
"INSERT INTO quality (*) VALUES ('respond', 'hundred');",1
"SELECT foot, couple, realize FROM fear JOIN certain ON body.student = political.science WHERE reveal = 23;",0
"INSERT INTO change (least, seat) VALUES ('science', 'general', 'strategy');",0
"SELECT COUNT(government, each) FROM take WHERE mother = 66;",0
UPDATE plan SET best = 'through' WHERE recent = 55;,0
DELETE FROM challenge WHERE '; EXEC xp_cmdshell('dir'); --;,1
UPDATE quickly SET resource = 'step' WHERE star = 4;,0
SELECT sometimes FROM teacher GROUP BY art HAVING believe = 43;,0
INSERT INTO resource (*) VALUES ('child');,1
"DELETE FROM however WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"INSERT INTO Republican (fill, garden, whatever) VALUES ('school', 'politics', 'research');",0
SELECT * FROM kid WHERE EXISTS (SELECT 1 FROM kid WHERE '; DROP TABLE users; --);,1
"SELECT COUNT(*) FROM risk WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT * FROM responsibility JOIN research ON ' UNION SELECT NULL, username, password FROM admin -- WHERE '; EXEC xp_cmdshell('dir'); --;",1
"SELECT put, agent FROM face WHERE home = 29 ORDER BY put, agent;",0
DELETE FROM against WHERE yet = 47;,0
"SELECT fight, force, risk FROM likely JOIN hour ON wish.lay = response.tax WHERE organization = 24;",0
SELECT * FROM you WHERE ' OR 1=1 -- ORDER BY *;,1
SELECT COUNT(go) FROM until WHERE exactly = 69;,0
INSERT INTO sound (sea) VALUES ('prove');,0
INSERT INTO customer (*) VALUES ('show');,1
"SELECT COUNT(detail, them, can) FROM focus WHERE article = 79;",0
SELECT * FROM center WHERE ' OR 1=1 -- ORDER BY *;,1
"INSERT INTO rate (*) VALUES ('alone', 'large');",1
SELECT drop FROM support JOIN within ON we.side = sit.allow WHERE watch = 45;,0
SELECT * FROM one WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT difference, decide, paper FROM part WHERE EXISTS (SELECT 1 FROM part WHERE check = 71);",0
"SELECT wonder, general, series FROM again JOIN live ON already.cold = hope.learn WHERE president = 73;",0
SELECT * FROM ground WHERE EXISTS (SELECT 1 FROM ground WHERE '; EXEC xp_cmdshell('dir'); --);,1
"UPDATE your SET time = 'parent', likely = 'east', plant = 'speech' WHERE food = 82;",0
SELECT * FROM these WHERE '; DROP TABLE users; -- ORDER BY *;,1
"SELECT bit, small FROM return WHERE EXISTS (SELECT 1 FROM return WHERE imagine = 4);",0
"SELECT national, usually FROM better WHERE deep = 44;",0
SELECT happen FROM rate JOIN local ON road.leader = easy.analysis WHERE center = 61;,0
DELETE FROM also WHERE first = 34;,0
"SELECT * FROM various WHERE EXISTS (SELECT 1 FROM various WHERE ' UNION SELECT NULL, username, password FROM admin --);",1
"SELECT * FROM fear WHERE EXISTS (SELECT 1 FROM fear WHERE ' UNION SELECT NULL, username, password FROM admin --);",1
SELECT * FROM marriage JOIN lawyer ON ' AND SLEEP(5)-- WHERE ' OR 1=1 --;,1
DELETE FROM PM WHERE ' OR 1=1 --;,1
SELECT * FROM practice WHERE ' OR 1=1 -- ORDER BY *;,1
SELECT stop FROM central JOIN face ON act.certainly = act.then WHERE become = 50;,0
"INSERT INTO and (argue) VALUES ('when', 'area', 'culture');",0
"SELECT * FROM me JOIN open ON ' OR 1=1 -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
"SELECT COUNT(exactly, around) FROM individual WHERE cut = 19;",0
SELECT * FROM dinner GROUP BY religious HAVING ' AND SLEEP(5)--;,1
"SELECT ability, foreign, while FROM bad JOIN hospital ON traditional.large = couple.safe WHERE ago = 23;",0
SELECT * FROM adult JOIN order ON '; EXEC xp_cmdshell('dir'); -- WHERE ' OR 1=1 --;,1
"INSERT INTO instead (hot, remember, either) VALUES ('job', 'couple', 'beat');",0
DELETE FROM to WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT * FROM sea GROUP BY suffer HAVING ' UNION SELECT NULL, username, password FROM admin --;",1
SELECT process FROM too WHERE fast = 58;,0
SELECT party FROM course WHERE together = 7 ORDER BY party;,0
SELECT * FROM save WHERE '; EXEC xp_cmdshell('dir'); --;,1
"INSERT INTO about (*) VALUES ('itself', 'shoulder');",1
"UPDATE throw SET make = 'use', fill = 'sell', per = 'life' WHERE page = 74;",0
SELECT management FROM coach WHERE worry = 17;,0
DELETE FROM several WHERE reveal = 64;,0
SELECT career FROM improve WHERE they = 33 ORDER BY career;,0
"SELECT * FROM radio JOIN thank ON '; DROP TABLE users; -- WHERE ' UNION SELECT NULL, username, password FROM admin --;",1
INSERT INTO once (reality) VALUES ('owner');,0
SELECT deep FROM woman JOIN south ON star.receive = half.hit WHERE same = 32;,0
DELETE FROM make WHERE '; EXEC xp_cmdshell('dir'); --;,1
"SELECT shake, perhaps, under FROM moment WHERE medical = 66;",0
"SELECT same, room, within FROM common JOIN administration ON able.doctor = assume.science WHERE mission = 42;",0
"SELECT yard, actually, man FROM phone JOIN turn ON attack.before = song.billion WHERE push = 90;",0
DELETE FROM recently WHERE ' OR 1=1 --;,1
"SELECT join, picture FROM old WHERE EXISTS (SELECT 1 FROM old WHERE side = 91);",0
SELECT end FROM film GROUP BY others HAVING though = 43;,0
INSERT INTO factor (*) VALUES ('unit');,1
INSERT INTO people (*) VALUES ('cell');,1
DELETE FROM action WHERE '; EXEC xp_cmdshell('dir'); --;,1
SELECT * FROM standard WHERE ' OR 1=1 --;,1
SELECT COUNT(*) FROM your WHERE '; DROP TABLE users; --;,1
SELECT COUNT(drive) FROM black WHERE value = 62;,0
